UTC0;Input0;134_0;76_0;125_0 (Info_to_ignore: TickSize: 0.01 PointValue: 1000)
1/29/2019 5:44:00 PM;53.94;0.185507246376812;67.2275162589809;2.70373191165269
1/29/2019 6:44:00 PM;53.75;0.142028985507246;61.7404726541708;2.34196496572734
1/29/2019 7:29:00 PM;53.7;0.109420289855072;60.3446469782878;2.24676313785225
1/29/2019 8:29:00 PM;53.57;0.0659420289855072;56.7521097658931;1.99923838537699
1/29/2019 9:29:00 PM;53.57;0.022463768115942;56.7521097658931;1.99923838537699
1/29/2019 10:00:00 PM;53.64;0;58.3023470895972;2.13252094440213
1/30/2019 12:00:00 AM;53.73;0.956521739130435;60.2740293668242;0.167785234899322
1/30/2019 1:00:00 AM;53.63;0.91304347826087;57.0463150205641;-0.0186428038776995
1/30/2019 2:00:00 AM;53.7;0.869565217391304;58.7130272837548;0.111856823266223
1/30/2019 3:00:00 AM;53.66;0.826086956521739;57.3437453046287;0.037285607755399
1/30/2019 4:00:00 AM;53.9;0.782608695652174;62.9299575910649;0.48471290082028
1/30/2019 5:00:00 AM;53.94;0.739130434782609;63.7812937523013;0.559284116331091
1/30/2019 6:00:00 AM;53.79;0.695652173913043;58.3679182519446;0.279642058165545
1/30/2019 7:00:00 AM;53.7;0.652173913043478;55.3333445893808;0.111856823266223
1/30/2019 8:00:00 AM;53.69;0.608695652173913;54.9912397914016;0.0932140193885107
1/30/2019 9:00:00 AM;53.8;0.565217391304348;58.0627341680356;0.298284862043245
1/30/2019 10:00:00 AM;53.8;0.521739130434783;58.0627341680356;0.298284862043245
1/30/2019 11:00:00 AM;54.15;0.478260869565217;66.4990762681832;0.95078299776286
1/30/2019 12:00:00 PM;54.22;0.434782608695652;67.8903246232622;1.08128262490678
1/30/2019 1:00:00 PM;54.31;0.391304347826087;69.6362757142425;1.24906785980612
1/30/2019 2:00:00 PM;54.23;0.347826086956522;66.1909752724986;1.09992542878448
1/30/2019 2:26:00 PM;54.42;0.328985507246377;69.9887092127353;1.45413870246085
1/30/2019 3:00:00 PM;54.27;0.304347826086957;63.8873177588288;1.17449664429531
1/30/2019 3:33:00 PM;54.59;0.280434782608696;69.9131961482281;1.77106636838181
1/30/2019 3:51:00 PM;54.59;0.267391304347826;69.9131961482282;1.77106636838181
1/30/2019 4:07:00 PM;54.97;0.255797101449275;75.5353487604081;2.47949291573452
1/30/2019 4:27:00 PM;55.01;0.241304347826087;76.0428336345526;2.55406413124533
1/30/2019 4:52:00 PM;55.22;0.223188405797101;78.5576197482846;2.9455630126771
1/30/2019 5:50:00 PM;55.21;0.181159420289855;78.1370018619359;2.9269202087994
1/30/2019 6:50:00 PM;54.98;0.13768115942029;68.9877809176898;2.49813571961222
1/30/2019 7:24:00 PM;54.95;0.11304347826087;67.8714508880726;2.44220730797912
1/30/2019 8:24:00 PM;54.57;0.0695652173913043;55.598927429882;1.7337807606264
1/30/2019 9:24:00 PM;54.66;0.0260869565217391;57.5564295646324;1.90156599552572
1/30/2019 10:00:00 PM;54.62;0;56.3670076700735;1.82699478001491
1/31/2019 12:00:00 AM;54.88;0.956521739130435;61.8811715365021;0.365764447695689
1/31/2019 1:00:00 AM;54.83;0.91304347826087;60.3028912033985;0.27432333577176
1/31/2019 2:00:00 AM;55;0.869565217391304;63.6934708528095;0.585223116313095
1/31/2019 3:00:00 AM;55;0.826086956521739;63.6934708528095;0.585223116313095
1/31/2019 4:00:00 AM;55.07;0.782608695652174;65.1163105402357;0.713240673006585
1/31/2019 5:00:00 AM;55.02;0.739130434782609;63.2107667069189;0.621799561082669
1/31/2019 6:00:00 AM;55.01;0.695652173913043;62.8148478844832;0.603511338697875
1/31/2019 7:00:00 AM;54.99;0.652173913043478;61.978720635049;0.566934893928314
1/31/2019 8:00:00 AM;54.88;0.608695652173913;57.4493045935921;0.365764447695689
1/31/2019 9:00:00 AM;54.74;0.565217391304348;52.2187678148467;0.109729334308709
1/31/2019 10:00:00 AM;54.61;0.521739130434783;47.8611916050756;-0.12801755669349
1/31/2019 11:00:00 AM;54.5;0.478260869565217;44.4789334501436;-0.329188002926115
1/31/2019 12:00:00 PM;54.66;0.434782608695652;50.0124025621676;-0.0365764447695741
1/31/2019 1:00:00 PM;54.57;0.391304347826087;47.164889522971;-0.201170446232625
1/31/2019 2:00:00 PM;54.82;0.347826086956522;54.8542021481093;0.25603511338698
1/31/2019 2:33:00 PM;55.2;0.323913043478261;63.5400018826619;0.950987564008784
