UTC0;Input0;136_0;134_0;97_0;98_0;125_10;127_0;128_0 (Info_to_ignore: TickSize: 1 PointValue: 5)
9/7/2018 6:13:00 PM;25994;0;0.121014492753623;-22.621590415456;-6.49868210961857;-0.348859497795668;111;94
9/7/2018 6:52:00 PM;26023;0;0.0927536231884058;-18.6908440263396;-2.05434857640174;-0.237684493003642;82;123
9/7/2018 7:36:00 PM;26018;0;0.0608695652173913;-15.7970587468189;0.671549362495142;-0.256852597278129;87;118
9/7/2018 8:00:00 PM;26011;0;0.0434782608695652;-13.9082291546329;2.04830316374498;-0.283687943262411;94;111
9/7/2018 9:00:00 PM;26012;1;0;-12.1901064923295;3.01314066083867;-0.279854322407514;93;112
9/9/2018 11:00:00 PM;26035;0;0.956521739130435;-8.87032256610837;5.06633966964785;0.0884207288943565;10;28
9/10/2018 12:00:00 AM;26033;0;0.91304347826087;-6.32781011603947;6.0870816957734;0.0807319698600646;16;26
9/10/2018 1:00:00 AM;26065;0;0.869565217391304;-1.71099483332;8.5631175827943;0.203752114408734;2;58
9/10/2018 2:00:00 AM;26062;0;0.826086956521739;1.68635041477319;9.56837026470999;0.192218975857297;24;55
9/10/2018 3:00:00 AM;26071;0;0.782608695652174;5.0468191941618;10.3430712352789;0.22681839151161;15;64
9/10/2018 4:00:00 AM;26064;0;0.739130434782609;7.06374693648831;9.88799918208432;0.199907734891589;22;57
9/10/2018 5:00:00 AM;26046;0;0.695652173913043;7.12756500313481;7.96145379898465;0.130708903582962;40;39
9/10/2018 6:00:00 AM;26049;0;0.652173913043478;7.33565534021545;6.53563530885224;0.1422420421344;37;42
9/10/2018 7:00:00 AM;26049;0;0.608695652173913;7.41509186823896;5.29205746950059;0.1422420421344;37;42
9/10/2018 7:50:00 AM;26087;0;0.572463768115942;10.4241650241784;6.640904500352;0.288328463785945;5;80
9/10/2018 8:50:00 AM;26112;0;0.528985507246377;14.6572090634545;8.69915883170251;0.384437951714593;3;105
9/10/2018 9:50:00 AM;26107;0;0.485507246376812;17.4078024382325;9.15980176518438;0.365216054128864;19;100
9/10/2018 10:50:00 AM;26111;0;0.442028985507246;19.6835345416803;9.14842709490575;0.380593572197447;15;104
9/10/2018 11:50:00 AM;26112;0;0.398550724637681;21.3219738302323;8.62949310676623;0.384437951714593;16;105
9/10/2018 12:50:00 PM;26096;0;0.355072463768116;21.0863126024014;6.71506550314829;0.322927879440258;32;89
9/10/2018 1:38:00 PM;26077;0;0.320289855072464;19.1457083629066;3.81956901092274;0.249884668614486;51;70
9/10/2018 2:01:00 PM;26072;0;0.303623188405797;17.0082468264009;1.34568597953361;0.230662771028756;56;65
9/10/2018 2:30:00 PM;26038;0;0.282608695652174;12.4275205875274;-2.58803220747188;0.0999538674457943;90;31
9/10/2018 3:04:00 PM;26001;0;0.257971014492754;5.74544139083446;-7.41608912333186;-0.0422881746886053;127;5
9/10/2018 3:25:00 PM;26038;0;0.242753623188406;3.39628599295975;-7.81219561696526;0.0999538674457943;90;58
9/10/2018 3:42:00 PM;25989;0;0.230434782608696;-2.39175639560926;-10.8801904044274;-0.0884207288943565;139;9
9/10/2018 4:41:00 PM;25966;0;0.18768115942029;-8.73404879240479;-13.7779862409784;-0.176841457788713;162;1
9/10/2018 5:41:00 PM;25976;0;0.144202898550725;-12.8058271797236;-14.2798117026377;-0.138397662617254;152;25
9/10/2018 6:41:00 PM;25998;0;0.100724637681159;-14.095045834405;-12.4552242858553;-0.0538213132400431;130;47
9/10/2018 7:41:00 PM;25960;0;0.0572463768115942;-17.9758291583385;-13.068806087831;-0.199907734891589;168;9
9/10/2018 8:41:00 PM;25975;0;0.013768115942029;-19.6148949630333;-11.7662975140207;-0.1422420421344;153;34
9/10/2018 9:00:00 PM;25964;1;0;-21.5530246394956;-10.9635417523864;-0.184530216823005;164;23
9/10/2018 11:00:00 PM;25977;0;0.956521739130435;-21.7888467547928;-8.95949109414684;0.0500693267601294;0;21
9/11/2018 12:00:00 AM;25970;0;0.91304347826087;-22.2837062838189;-7.56348049853839;0.0231089200431367;7;14
9/11/2018 1:00:00 AM;25991;0;0.869565217391304;-20.742257695063;-4.817625527826;0.103990140194115;9;35
9/11/2018 2:00:00 AM;25996;0;0.826086956521739;-18.8993306503653;-2.37975878650263;0.123247573563395;6;40
9/11/2018 3:00:00 AM;25984;0;0.782608695652174;-18.1973299099336;-1.34220643685675;0.0770297334771222;18;28
9/11/2018 4:00:00 AM;25997;0;0.739130434782609;-16.4029153137562;0.361766527456499;0.127099060237252;9;41
9/11/2018 5:00:00 AM;25999;0;0.695652173913043;-14.6505629627463;1.69129510277312;0.134802033584964;7;43
9/11/2018 6:00:00 AM;25997;0;0.652173913043478;-13.2702235086763;2.45730764547454;0.127099060237252;9;41
9/11/2018 7:00:00 AM;25997;0;0.608695652173913;-12.0375333551019;2.95199823923913;0.127099060237252;9;41
9/11/2018 8:00:00 AM;25959;0;0.565217391304348;-13.9659096352916;0.818897567239548;-0.0192574333692805;47;4
9/11/2018 8:53:00 AM;25914;0;0.526811594202899;-18.9073336766342;-3.2980211792824;-0.192574333692805;92;21
9/11/2018 9:35:00 AM;25853;0;0.496376811594203;-27.4294484249585;-9.45610874208542;-0.427515020798028;153;0
9/11/2018 10:35:00 AM;25879;0;0.452898550724638;-31.7196585733618;-10.997055112391;-0.327376367277769;127;29
9/11/2018 11:35:00 AM;25842;0;0.409420289855072;-37.6710236916479;-13.5587361845416;-0.469881374210445;164;6
9/11/2018 12:35:00 PM;25852;0;0.365942028985507;-41.1067539274372;-13.5955731362648;-0.431366507471884;154;16
9/11/2018 1:34:00 PM;25835;0;0.323188405797101;-44.6862376856479;-13.7400455155804;-0.496841780927438;171;4
9/11/2018 1:51:00 PM;25882;0;0.310869565217391;-43.2321439043553;-9.82876138743022;-0.315821907256201;124;51
9/11/2018 2:02:00 PM;25930;0;0.302898550724638;-37.7711628061406;-3.49422423137242;-0.130950546911108;76;99
9/11/2018 2:27:00 PM;25956;0;0.284782608695652;-30.9881016858162;2.6310695111616;-0.0308118933908489;50;125
9/11/2018 3:01:00 PM;25969;0;0.260144927536232;-24.2835597632184;7.46848914700757;0.0192574333692805;37;138
9/11/2018 3:34:00 PM;26017;0;0.236231884057971;-14.9249179747094;13.4617047484132;0.204128793714374;0;186
9/11/2018 3:57:00 PM;26080;0;0.219565217391304;-2.39692320622271;20.7917596135199;0.446772454167309;0;249
9/11/2018 4:40:00 PM;26082;0;0.188405797101449;7.60531683411682;24.6351997230876;0.454475427515021;9;251
9/11/2018 5:40:00 PM;26091;0;0.144927536231884;16.0731081268714;26.4823928126737;0.489138807579726;14;260
9/11/2018 6:40:00 PM;26075;0;0.101449275362319;21.2478949445358;25.3257437042705;0.427515020798028;30;244
9/11/2018 7:40:00 PM;26062;0;0.0579710144927536;24.0230368108605;22.4807084564762;0.377445694037899;43;231
9/11/2018 8:40:00 PM;26081;0;0.0144927536231884;27.439195973242;20.7174940950861;0.450623940841165;24;250
9/11/2018 9:00:00 PM;26076;1;0;29.4041161606001;18.1459314259554;0.431366507471884;29;245
9/11/2018 11:00:00 PM;26087;0;0.956521739130435;31.4859867784944;16.1822416350798;0.042184384107992;6;12
9/12/2018 12:00:00 AM;26082;0;0.91304347826087;32.3594069289429;13.6445294284226;0.0230096640589047;11;7
9/12/2018 1:00:00 AM;26063;0;0.869565217391304;31.1592727798197;9.95551622343953;-0.0498542721276269;30;14
9/12/2018 2:00:00 AM;26045;0;0.826086956521739;28.4280078734701;5.77940105367188;-0.118883264304341;48;7
9/12/2018 3:00:00 AM;26058;0;0.782608695652174;27.0011990964304;3.48207382130575;-0.0690289921767142;35;20
9/12/2018 4:00:00 AM;26051;0;0.739130434782609;25.017218440953;1.19847453266272;-0.0958736002454364;42;13
9/12/2018 5:00:00 AM;26062;0;0.695652173913043;24.0552140135478;0.189176084206022;-0.0536892161374444;31;24
9/12/2018 6:00:00 AM;26082;0;0.652173913043478;24.6228149434864;0.605421611315723;0.0230096640589047;11;44
9/12/2018 7:00:00 AM;26069;0;0.608695652173913;23.7498776100401;-0.214012577704477;-0.0268446080687222;25;31
9/12/2018 8:00:00 AM;26119;0;0.565217391304348;26.783902461495;2.25600981900033;0.164902592422151;14;81
9/12/2018 9:00:00 AM;26119;0;0.521739130434783;28.855757801397;3.46229212712182;0.164902592422151;14;81
9/12/2018 10:00:00 AM;26082;0;0.478260869565217;27.198598790761;1.4441064931887;0.0230096640589047;51;44
9/12/2018 11:00:00 AM;26092;0;0.434782608695652;26.3880200925087;0.506822235949073;0.0613591041570793;41;54
9/12/2018 12:00:00 PM;26056;0;0.391304347826087;22.5804382623392;-2.64060767537635;-0.0766988801963491;77;18
9/12/2018 1:00:00 PM;26059;0;0.347826086956522;19.5792794123481;-4.51341322029392;-0.0651940481668968;74;21
9/12/2018 1:39:00 PM;26067;0;0.319565217391304;17.6429950778838;-5.15975804380657;-0.0345144960883571;66;29
9/12/2018 1:59:00 PM;26085;0;0.305072463768116;17.3608008548363;-4.3535618134833;0.0345144960883571;48;47
9/12/2018 2:17:00 PM;26055;0;0.292028985507246;14.5487022372945;-5.73252834482006;-0.0805338242061666;78;17
9/12/2018 2:39:00 PM;26045;0;0.276086956521739;11.3819730954929;-7.11940598929735;-0.118883264304341;88;20
9/12/2018 3:02:00 PM;26067;0;0.259420289855072;10.526194159942;-6.38014793987861;-0.0345144960883571;66;42
9/12/2018 3:14:00 PM;26136;0;0.250724637681159;15.2400289636025;-1.33305050897443;0.230096640589047;0;111
9/12/2018 3:24:00 PM;26177;0;0.243478260869565;22.0301841064866;4.36568370712768;0.387329344991563;1;152
9/12/2018 3:37:00 PM;26208;0;0.234057971014493;29.5719844707819;9.52598725713841;0.506212609295904;23;183
9/12/2018 3:51:00 PM;26133;0;0.223913043478261;29.1608937650781;7.29191724114767;0.218591808559595;98;108
9/12/2018 4:06:00 PM;26140;0;0.21304347826087;29.0649008330838;5.75673944732272;0.245436416628317;91;115
9/12/2018 4:33:00 PM;26123;0;0.193478260869565;27.3023433982416;3.19534560998445;0.18024236846142;108;98
9/12/2018 5:20:00 PM;26133;0;0.159420289855072;26.4080053122743;1.8408060192137;0.218591808559595;98;108
9/12/2018 5:46:00 PM;26057;0;0.140579710144928;19.3436890875091;-4.17880816444121;-0.0728639361865317;174;32
9/12/2018 6:24:00 PM;26036;0;0.11304347826087;11.9133138221005;-9.28734674387989;-0.153397760392698;195;18
