UTC0;Input0;134_0;97_0;98_0;125_0;127_0;128_0 (Info_to_ignore: TickSize: 1E-05 PointValue: 1)
7/24/2018 2:09:00 PM;1.17117;0.285416666666667;4.29810896203087E-05;0.000305127863152329;0.169348010160889;49.9999999999945;571.00000000001
7/24/2018 3:02:00 PM;1.17079;0.248611111111111;0.000125119191699774;0.000309812772185435;0.136846876897685;89.9999999999901;533.000000000006
7/24/2018 4:00:00 PM;1.16828;0.208333333333333;-1.2181374382747E-05;0.000138009764882331;-0.0778316612355534;340.999999999991;282.000000000004
7/24/2018 5:00:00 PM;1.16818;0.166666666666667;-0.000127591431861918;1.80797659225287E-05;-0.0863845910416575;350.99999999999;272.000000000006
7/24/2018 6:00:00 PM;1.16809;0.125;-0.000223737870834073;-6.24533384397015E-05;-0.0940822278671455;359.999999999983;263.000000000013
7/24/2018 7:00:00 PM;1.16833;0.0833333333333333;-0.000277371258965431;-9.28693812568474E-05;-0.0735551963324918;335.999999999981;287.000000000015
7/24/2018 8:00:00 PM;1.16872;0.0416666666666667;-0.000285119682613022;-8.04942439235508E-05;-0.0401987700886914;296.999999999992;326.000000000004
7/24/2018 9:00:00 PM;1.16834;0;-0.000318254548062002;-9.0903287498025E-05;-0.0726999033518947;334.999999999996;287.999999999999
7/24/2018 10:00:00 PM;1.16832;0.958333333333333;-0.000342183521868877;-9.18658090439199E-05;-0.00171183046030342;8.000000000008;48.0000000000036
7/24/2018 11:00:00 PM;1.16817;0.916666666666667;-0.000368997578021224;-9.49438921570132E-05;-0.0145505589126456;23.0000000000174;32.9999999999941
7/25/2018 12:00:00 AM;1.16846;0.875;-0.000362666737934836;-7.08904416565E-05;0.0102709827618775;12.9999999999963;62.0000000000065
7/25/2018 1:00:00 AM;1.16882;0.833333333333333;-0.000324855775041932;-2.64635830108772E-05;0.0410839310474721;49.9999999999945;97.9999999999981
7/25/2018 2:00:00 AM;1.16855;0.791666666666667;-0.000313068202689282;-1.17408085265812E-05;0.0179742198332714;127.999999999995;70.9999999999988
7/25/2018 3:00:00 AM;1.1683;0.75;-0.00032020821634271;-1.51046577440076E-05;-0.00342366092062585;153.000000000003;57.9999999999803
7/25/2018 4:00:00 AM;1.1682;0.708333333333333;-0.000330130355628455;-2.00214376238022E-05;-0.011982813222181;163.000000000002;65.9999999999883
7/25/2018 5:00:00 AM;1.16784;0.666666666666667;-0.000362859890902234;-4.22007783180648E-05;-0.0427957615077756;198.999999999994;29.9999999999967
7/25/2018 6:00:00 AM;1.16874;0.625;-0.000312572661946842;6.46916050986207E-06;0.0342366092062204;109.000000000004;119.999999999987
